,Name,APPLE,APPLE - NUMBER OF SHARES,APPLE - FREE FLOAT NOSH,APPLE_X,ALLIANZ,ALLIANZ - NUMBER OF SHARES,ALLIANZ - FREE FLOAT NOSH,ALLIANZ_X,GENERAL ELECTRIC,GENERAL ELECTRIC - NUMBER OF SHARES,GENERAL ELECTRIC - FREE FLOAT NOSH,GENERAL ELECTRIC_X,LLOYDS BANKING GROUP,LLOYDS BANKING GROUP - NUMBER OF SHARES,LLOYDS BANKING GROUP - FREE FLOAT NOSH,LLOYDS BANKING GROUP_X,BT GROUP,BT GROUP - NUMBER OF SHARES,BT GROUP - FREE FLOAT NOSH,BT GROUP_X,DEUTSCHE POST,DEUTSCHE POST - NUMBER OF SHARES,DEUTSCHE POST - FREE FLOAT NOSH,DEUTSCHE POST_X,JOHNSON & JOHNSON,JOHNSON & JOHNSON - NUMBER OF SHARES,JOHNSON & JOHNSON - FREE FLOAT NOSH,JOHNSON & JOHNSON_X,M
368,2016-09-15,115.57,5388441,1.0,1.0,132.9,457000,0.94,0.8893632159373888,28.5972,8961231,1.0,1.0,56.73,71373730,0.85,0.7579777154551657,379.9,9954316,0.82,0.7579777154551657,27.327,1212752,0.74,0.8893632159373888,118.63,2735874,1.0,1.0,6235315108.677488
369,2016-09-16,114.92,5388441,1.0,1.0,129.979,457000,0.94,0.8958165367732688,28.5299,8961231,1.0,1.0,56.51,71373730,0.85,0.7644675483525724,381.2,9954316,0.82,0.7644675483525724,27.285,1212752,0.74,0.8958165367732688,118.25,2735874,1.0,1.0,6269908030.120694
370,2016-09-19,113.58,5388441,1.0,1.0,130.62,457000,0.94,0.8942144326209425,28.2896,8961231,1.0,1.0,57.0,71373730,0.85,0.7656088504383111,384.65,9954316,0.82,0.7656088504383111,27.659,1212752,0.74,0.8942144326209425,117.66,2735874,1.0,1.0,6311121143.644472
371,2016-09-20,113.57,5388441,1.0,1.0,132.016,457000,0.94,0.8952150754218701,28.5203,8961231,1.0,1.0,56.44,71373730,0.85,0.7720815318097591,388.35,9954316,0.82,0.7720815318097591,27.472,1212752,0.74,0.8952150754218701,117.95,2735874,1.0,1.0,6354188259.819262
372,2016-09-21,113.55,5388441,1.0,1.0,133.9,457000,0.94,0.8976660682226211,28.6933,8961231,1.0,1.0,57.1,71373730,0.85,0.7715454054471106,391.1,9954316,0.82,0.7715454054471106,27.518,1212752,0.74,0.8976660682226211,118.91,2735874,1.0,1.0,6403897049.819891
373,2016-09-22,114.62,5388441,1.0,1.0,136.661,457000,0.94,0.8896005693443643,28.8759,8961231,1.0,1.0,57.15,71373730,0.85,0.7634753397465261,397.0,9954316,0.82,0.7634753397465261,27.981,1212752,0.74,0.8896005693443643,119.46,2735874,1.0,1.0,6398931157.922342
374,2016-09-23,112.71,5388441,1.0,1.0,136.01,457000,0.94,0.8913053166362137,28.7318,8961231,1.0,1.0,55.98,71373730,0.85,0.7716049382716049,397.6,9954316,0.82,0.7716049382716049,28.086,1212752,0.74,0.8913053166362137,118.81,2735874,1.0,1.0,6389087539.553165
375,2016-09-26,112.88,5388441,1.0,1.0,132.693,457000,0.94,0.8875083203905038,28.3953,8961231,1.0,1.0,54.25,71373730,0.85,0.7708317274339013,389.75,9954316,0.82,0.7708317274339013,27.519,1212752,0.74,0.8875083203905038,117.78,2735874,1.0,1.0,6246706568.676727
376,2016-09-27,113.09,5388441,1.0,1.0,130.75,457000,0.94,0.8930963650977941,28.7222,8961231,1.0,1.0,54.64,71373730,0.85,0.7701193685021178,387.0,9954316,0.82,0.7701193685021178,27.836,1212752,0.74,0.8930963650977941,119.22,2735874,1.0,1.0,6250996069.375998
377,2016-09-28,113.95,5388441,1.0,1.0,132.055,457000,0.94,0.8935751943526048,28.7414,8961231,1.0,1.0,55.53,71373730,0.85,0.769941484447182,391.75,9954316,0.82,0.769941484447182,27.771,1212752,0.74,0.8935751943526048,119.39,2735874,1.0,1.0,6327027984.064044
378,2016-09-29,112.18,5388441,1.0,1.0,129.897,457000,0.94,0.8905115989135759,28.3857,8961231,1.0,1.0,55.49,71373730,0.85,0.7704753833115031,391.3,9954316,0.82,0.7704753833115031,27.3,1212752,0.74,0.8905115989135759,117.27,2735874,1.0,1.0,6305856878.58152
379,2016-09-30,113.05,5388441,1.0,1.0,132.221,457000,0.94,0.8898380494749957,28.4722,8846389,1.0,1.0,54.55,71373730,0.85,0.7698229407236336,389.05,9956338,0.82,0.7698229407236336,27.929,1212752,0.74,0.8898380494749957,118.13,2735874,1.0,1.0,6249916351.209327
380,2016-10-03,112.52,5388441,1.0,1.0,132.221,457000,0.94,0.8914244963451596,28.4914,8846389,1.0,1.0,54.71,71373730,0.86,0.7789982083041208,385.1,9956338,0.82,0.7789982083041208,27.929,1212752,0.74,0.8914244963451596,118.81,2735874,1.0,1.0,6321587429.918657
381,2016-10-04,113.0,5388441,1.0,1.0,132.115,457000,0.94,0.8962179602079227,28.3569,8846389,1.0,1.0,54.77,71373730,0.86,0.7840984827694358,389.2,9956338,0.82,0.7840984827694358,27.597,1212752,0.74,0.8962179602079227,118.82,2735874,1.0,1.0,6385393063.556047
382,2016-10-05,113.05,5388441,1.0,1.0,134.479,457000,0.94,0.8928571428571428,28.3569,8846389,1.0,1.0,54.7,71373730,0.86,0.7848061528802386,381.25,9956338,0.82,0.7848061528802386,27.629,1212752,0.74,0.8928571428571428,119.18,2735874,1.0,1.0,6337623292.525944
383,2016-10-06,113.89,5388441,1.0,1.0,135.799,457000,0.94,0.8953753861306354,28.1358,8846389,1.0,1.0,54.99,71373730,0.86,0.7907013520993121,373.85,9956338,0.82,0.7907013520993121,27.576,1212752,0.74,0.8953753861306354,118.75,2735874,1.0,1.0,6344137866.696847
384,2016-10-07,114.06,5388441,1.0,1.0,135.78,457000,0.94,0.8947344875408222,27.9531,8846389,1.0,1.0,52.5,71373730,0.86,0.8026326350429408,367.75,9956338,0.82,0.8026326350429408,27.086,1212752,0.74,0.8947344875408222,119.24,2735874,1.0,1.0,6258366614.593966
385,2016-10-10,116.05,5388441,1.0,1.0,137.25,457000,0.94,0.8962982880702699,27.7417,8846389,1.0,1.0,52.38,71373730,0.86,0.8079828707631399,373.0,9956338,0.82,0.8079828707631399,27.444,1212752,0.74,0.8962982880702699,119.8,2735874,1.0,1.0,6331719860.285195
386,2016-10-11,116.3,5388441,1.0,1.0,136.899,457000,0.94,0.904281774200841,27.7993,8846389,1.0,1.0,53.64,71373730,0.86,0.8177283506419167,373.15,9956338,0.82,0.8177283506419167,27.62,1212752,0.74,0.904281774200841,117.64,2735874,1.0,1.0,6453596479.741142
387,2016-10-12,117.34,5388441,1.0,1.0,138.807,457000,0.94,0.9080590238365494,27.7801,8846389,1.0,1.0,53.03,71373730,0.86,0.8204791598293403,369.9,9956338,0.82,0.8204791598293403,27.494,1212752,0.74,0.9080590238365494,117.97,2735874,1.0,1.0,6425836883.142431
388,2016-10-13,116.98,5388441,1.0,1.0,135.875,457000,0.94,0.9065772177145187,27.6552,8846389,1.0,1.0,52.53,71373730,0.86,0.8202436123528688,368.0,9956338,0.82,0.8202436123528688,27.453,1212752,0.74,0.9065772177145187,118.26,2735874,1.0,1.0,6382909885.510756
389,2016-10-14,117.63,5332311,1.0,1.0,137.981,457000,0.94,0.9088017448993503,27.7705,8846389,1.0,1.0,52.43,71373730,0.86,0.819940964250574,375.3,9956338,0.82,0.819940964250574,27.518,1212752,0.74,0.9088017448993503,117.56,2735874,1.0,1.0,6421923850.877078
390,2016-10-17,117.55,5332311,1.0,1.0,138.0,457000,0.94,0.9097525473071325,27.7321,8846389,1.0,1.0,52.82,71373730,0.86,0.8228420966016621,378.65,9956338,0.82,0.8228420966016621,27.524,1212752,0.74,0.9097525473071325,118.49,2735874,1.0,1.0,6484222321.456901
391,2016-10-18,117.47,5332311,1.0,1.0,139.274,457000,0.94,0.9112447603426281,27.857,8846389,1.0,1.0,53.94,71373730,0.86,0.8127768521152517,384.65,9956338,0.82,0.8127768521152517,27.79,1212752,0.74,0.9112447603426281,115.41,2735874,1.0,1.0,6509257236.475476
392,2016-10-19,117.12,5332311,1.0,1.0,139.193,457000,0.94,0.9117848187827674,27.9339,8846389,1.0,1.0,54.87,71373730,0.86,0.8134710811030668,380.0,9956338,0.82,0.8134710811030668,27.915,1212752,0.74,0.9117848187827674,114.59,2735874,1.0,1.0,6525977332.530279
393,2016-10-20,117.06,5332311,1.0,1.0,139.753,457000,0.94,0.9152480322167307,27.9435,8846389,1.0,1.0,55.56,71373730,0.86,0.8168266285480906,376.8,9956338,0.82,0.8168266285480906,28.08,1212752,0.74,0.9152480322167307,114.87,2735874,1.0,1.0,6562124869.46766
394,2016-10-21,116.6,5332311,1.0,1.0,139.784,457000,0.94,0.9198785760279643,27.857,8846389,1.0,1.0,55.14,71373730,0.86,0.819940964250574,380.35,9956338,0.82,0.819940964250574,27.96,1212752,0.74,0.9198785760279643,113.44,2735874,1.0,1.0,6578129910.790714
395,2016-10-24,117.65,5332311,1.0,1.0,142.302,457000,0.94,0.9187376544627682,27.7993,8846389,1.0,1.0,54.97,71373730,0.86,0.8192356531356244,377.7,9956338,0.82,0.8192356531356244,28.174,1212752,0.74,0.9187376544627682,113.61,2735874,1.0,1.0,6553906387.072373
396,2016-10-25,118.25,5332311,1.0,1.0,142.728,457000,0.94,0.920852709609098,27.5398,8846389,1.0,1.0,55.35,71373730,0.86,0.824334350012365,387.7,9956338,0.82,0.824334350012365,28.266,1212752,0.74,0.920852709609098,113.96,2735874,1.0,1.0,6675648962.5032625
397,2016-10-26,115.59,5332311,1.0,1.0,142.499,457000,0.94,0.9159606136936111,27.7513,8846389,1.0,1.0,55.88,71373730,0.86,0.8171937566396993,387.6,9956338,0.82,0.8171937566396993,28.334,1212752,0.74,0.9159606136936111,114.56,2735874,1.0,1.0,6643575471.983087
398,2016-10-27,114.48,5332311,1.0,1.0,142.678,457000,0.94,0.9158767229930851,27.5206,8846389,1.0,1.0,57.5,71373730,0.86,0.8213889687461498,379.25,9956338,0.82,0.8213889687461498,28.241,1212752,0.74,0.9158767229930851,115.7,2735874,1.0,1.0,6692068648.412379
399,2016-10-28,113.72,5332311,1.0,1.0,141.435,457000,0.94,0.9149967975112088,28.0877,8846389,1.0,1.0,57.74,71373730,0.86,0.823113013416742,378.75,9956338,0.82,0.823113013416742,28.24,1212752,0.74,0.9149967975112088,115.33,2720529,1.0,1.0,6709873933.121701
400,2016-10-31,113.54,5332311,1.0,1.0,141.933,457000,0.94,0.9122422915526364,27.9724,8846389,1.0,1.0,57.26,71373730,0.86,0.8190679007289704,375.95,9957346,0.82,0.8190679007289704,28.229,1212752,0.74,0.9122422915526364,115.99,2720529,1.0,1.0,6640192442.898483
401,2016-11-01,111.49,5332311,1.0,1.0,139.976,457000,0.94,0.905510028523566,27.7609,8846389,1.0,1.0,56.24,71373730,0.87,0.8183640901837227,371.15,9957346,0.82,0.8183640901837227,28.092,1212752,0.73,0.905510028523566,115.34,2720529,1.0,1.0,6568764823.080116
402,2016-11-02,111.59,5332311,1.0,1.0,137.632,457000,0.94,0.8994423457456378,27.386,8846389,1.0,1.0,55.15,71373730,0.87,0.8120178643930166,372.2,9957346,0.82,0.8120178643930166,27.948,1212752,0.73,0.8994423457456378,114.86,2720529,1.0,1.0,6473746459.8592
403,2016-11-03,109.83,5332311,1.0,1.0,138.0,457000,0.94,0.9013475145342287,27.1841,8846389,1.0,1.0,56.03,71373730,0.87,0.8028904054596547,371.35,9957346,0.82,0.8028904054596547,27.847,1212752,0.73,0.9013475145342287,115.03,2720529,1.0,1.0,6442564358.311287
404,2016-11-04,108.84,5332311,1.0,1.0,136.288,457000,0.94,0.8990380293086397,27.338,8846389,1.0,1.0,55.46,71373730,0.87,0.7969397513547977,361.55,9957346,0.82,0.7969397513547977,27.848,1212752,0.73,0.8990380293086397,115.11,2720529,1.0,1.0,6307287916.3411665
405,2016-11-07,110.41,5332311,1.0,1.0,140.189,457000,0.94,0.9062485839865875,28.1742,8846389,1.0,1.0,56.07,71373730,0.87,0.8068420203324189,361.1,9957346,0.82,0.8068420203324189,28.4,1212752,0.73,0.9062485839865875,116.66,2720529,1.0,1.0,6420765878.881806
406,2016-11-08,111.06,5332311,1.0,1.0,141.901,457000,0.94,0.9052641108043272,28.28,8846389,1.0,1.0,56.24,71373730,0.87,0.8061915511125444,363.0,9957346,0.82,0.8061915511125444,28.955,1212752,0.73,0.9052641108043272,117.05,2720529,1.0,1.0,6444089990.739606
407,2016-11-09,110.88,5332311,1.0,1.0,144.501,457000,0.94,0.9134922809902256,28.4818,8846389,1.0,1.0,57.51,71373730,0.87,0.8036001285760206,362.8,9957346,0.82,0.8036001285760206,28.763,1212752,0.73,0.9134922809902256,120.31,2720529,1.0,1.0,6500691527.078185
408,2016-11-10,107.79,5332311,1.0,1.0,149.213,457000,0.94,0.9192021325489474,29.2316,8846389,1.0,1.0,59.63,71373730,0.87,0.8010573957624063,347.85,9957346,0.82,0.8010573957624063,28.745,1212752,0.73,0.9192021325489474,119.54,2720529,1.0,1.0,6482155930.285336
409,2016-11-11,108.43,5332311,1.0,1.0,151.1,457000,0.94,0.921234454168586,29.52,8846389,1.0,1.0,59.5,71373730,0.87,0.7944704854214666,361.0,9957346,0.82,0.7944704854214666,28.742,1212752,0.73,0.921234454168586,118.47,2720529,1.0,1.0,6521926599.4416275
410,2016-11-14,105.71,5332311,1.0,1.0,151.701,457000,0.94,0.9325748391308403,29.3277,8846389,1.0,1.0,60.57,71373730,0.87,0.8028259473346179,357.65,9957346,0.82,0.8028259473346179,28.84,1212752,0.73,0.9325748391308403,116.6,2720529,1.0,1.0,6588861088.583803
411,2016-11-15,107.11,5332311,1.0,1.0,153.228,457000,0.94,0.9320967516428205,29.5584,8846389,1.0,1.0,61.4,71373730,0.87,0.8073305614984055,363.7,9957346,0.82,0.8073305614984055,28.998,1212752,0.73,0.9320967516428205,116.32,2720529,1.0,1.0,6709890486.056928
412,2016-11-16,109.99,5332311,1.0,1.0,151.416,457000,0.94,0.9368120286664481,29.5488,8846389,1.0,1.0,60.41,71373730,0.87,0.8050557501106951,362.15,9957346,0.82,0.8050557501106951,29.04,1212752,0.73,0.9368120286664481,116.36,2720529,1.0,1.0,6649901354.275024
413,2016-11-17,109.95,5332311,1.0,1.0,152.274,457000,0.94,0.9368559115608021,29.5969,8846389,1.0,1.0,59.98,71373730,0.87,0.8041817450743868,373.4,9957346,0.82,0.8041817450743868,29.291,1212752,0.73,0.9368559115608021,116.57,2720529,1.0,1.0,6697776361.334419
414,2016-11-18,110.06,5332311,1.0,1.0,150.818,457000,0.94,0.9456711901271928,29.4815,8846389,1.0,1.0,59.44,71373730,0.87,0.8122816992933148,362.9,9957346,0.82,0.8122816992933148,29.154,1212752,0.73,0.9456711901271928,115.36,2720529,1.0,1.0,6652136496.07346
415,2016-11-21,111.73,5332311,1.0,1.0,150.3,457000,0.94,0.9413979759943517,29.6738,8846389,1.0,1.0,59.11,71373730,0.87,0.8016032064128256,361.55,9957346,0.82,0.8016032064128256,29.13,1212752,0.73,0.9413979759943517,115.0,2720529,1.0,1.0,6564829793.639285
416,2016-11-22,111.8,5332311,1.0,1.0,152.499,457000,0.94,0.9442870632672333,29.9718,8846389,1.0,1.0,59.75,71373730,0.87,0.8048289738430584,366.45,9957346,0.82,0.8048289738430584,29.33,1212752,0.73,0.9442870632672333,112.74,2720529,1.0,1.0,6648558528.923618
417,2016-11-23,111.23,5332311,1.0,1.0,150.751,457000,0.94,0.9494872768704901,30.1256,8846389,1.0,1.0,59.64,71373730,0.87,0.8065166545689169,360.5,9957346,0.82,0.8065166545689169,29.281,1212752,0.73,0.9494872768704901,113.07,2720529,1.0,1.0,6614119276.995013
418,2016-11-24,111.23,5332311,1.0,1.0,151.224,457000,0.94,0.9466559378993705,30.1256,8846389,1.0,1.0,59.68,71373730,0.87,0.8022141109462115,358.1,9957346,0.82,0.8022141109462115,29.427,1212752,0.73,0.9466559378993705,113.07,2720529,1.0,1.0,6571851204.878685
419,2016-11-25,111.79,5332311,1.0,1.0,150.779,457000,0.94,0.9429958979678439,30.2217,8846389,1.0,1.0,58.77,71373730,0.87,0.8031483414986748,358.85,9957346,0.82,0.8031483414986748,29.38,1212752,0.73,0.9429958979678439,114.13,2720529,1.0,1.0,6543747402.013683
420,2016-11-28,111.57,5332311,1.0,1.0,148.798,457000,0.94,0.9447777410364213,30.0391,8846389,1.0,1.0,57.86,71373730,0.87,0.8056719303899451,350.3,9957346,0.82,0.8056719303899451,29.115,1212752,0.73,0.9447777410364213,113.13,2720529,1.0,1.0,6452207601.511976
421,2016-11-29,111.46,5332311,1.0,1.0,150.499,457000,0.94,0.9416639201468996,29.8468,8846389,1.0,1.0,57.71,71373730,0.87,0.7995522507395859,354.35,9957346,0.82,0.7995522507395859,29.27,1212752,0.73,0.9416639201468996,112.48,2720529,1.0,1.0,6428191680.0390625
422,2016-11-30,110.52,5332311,1.0,1.0,150.079,457000,0.94,0.942684766214178,29.568,8846389,1.0,1.0,57.87,71373730,0.87,0.800384184408516,357.1,9957814,0.82,0.800384184408516,29.499,1212752,0.73,0.942684766214178,111.3,2720529,1.0,1.0,6449037812.296105
423,2016-12-01,109.49,5332311,1.0,1.0,148.41,457000,0.94,0.9423738397022098,30.1736,8846389,1.0,1.0,57.59,71373730,0.88,0.7923302432453847,353.2,9957814,0.82,0.7923302432453847,29.019,1212752,0.74,0.9423738397022098,111.38,2720529,1.0,1.0,6389482550.241482
424,2016-12-02,109.9,5332311,1.0,1.0,147.741,457000,0.94,0.9380423057079875,30.1256,8846389,1.0,1.0,57.55,71373730,0.88,0.7899830153651697,358.6,9957814,0.82,0.7899830153651697,28.956,1212752,0.74,0.9380423057079875,111.96,2720529,1.0,1.0,6409698899.603954
425,2016-12-05,109.11,5332311,1.0,1.0,150.962,457000,0.94,0.9324009324009324,29.9045,8846389,1.0,1.0,58.25,71373730,0.88,0.7870916961826053,352.15,9957814,0.82,0.7870916961826053,29.379,1212752,0.74,0.9324009324009324,111.94,2720529,1.0,1.0,6378850042.8280325
426,2016-12-06,109.95,5332311,1.0,1.0,153.8,457000,0.94,0.9316625518237294,29.9622,8846389,1.0,1.0,59.48,71373730,0.88,0.7867201636377941,352.1,9957814,0.82,0.7867201636377941,29.441,1212752,0.74,0.9316625518237294,112.06,2720529,1.0,1.0,6443315600.249622
427,2016-12-07,111.03,5332311,1.0,1.0,156.15,457000,0.94,0.928893223723933,30.3755,8846389,1.0,1.0,62.27,71373730,0.88,0.7930528569729173,357.3,9957814,0.82,0.7930528569729173,29.999,1212752,0.74,0.928893223723933,111.1,2720529,1.0,1.0,6665775784.01828
428,2016-12-08,112.12,5332311,1.0,1.0,158.4,457000,0.94,0.9423738397022098,30.3082,8846389,1.0,1.0,62.77,71373730,0.88,0.7965271416623522,357.05,9957814,0.82,0.7965271416623522,30.174,1212752,0.74,0.9423738397022098,110.99,2720529,1.0,1.0,6720132463.026742
429,2016-12-09,113.95,5332311,1.0,1.0,157.125,457000,0.94,0.9490367277213627,30.5485,8846389,1.0,1.0,61.74,71373730,0.88,0.7955765941366005,352.0,9957814,0.82,0.7955765941366005,30.159,1212752,0.74,0.9490367277213627,112.26,2720529,1.0,1.0,6644779650.591925
430,2016-12-12,113.3,5332311,1.0,1.0,154.917,457000,0.94,0.9426403355799594,30.6254,8846389,1.0,1.0,61.38,71373730,0.88,0.7893905904641617,346.7,9957814,0.82,0.7893905904641617,30.347,1212752,0.74,0.9426403355799594,115.36,2720529,1.0,1.0,6555308221.790087
431,2016-12-13,115.19,5332311,1.0,1.0,156.457,457000,0.94,0.93976130062964,30.5101,8846389,1.0,1.0,62.55,71373730,0.88,0.7883948281299274,359.45,9957814,0.82,0.7883948281299274,30.834,1212752,0.74,0.93976130062964,115.89,2720529,1.0,1.0,6699928024.372137
432,2016-12-14,115.19,5332311,1.0,1.0,155.019,457000,0.94,0.9387027128508402,30.2794,8846389,1.0,1.0,62.76,71373730,0.88,0.7872156183578682,363.65,9957814,0.82,0.7872156183578682,30.65,1212752,0.74,0.9387027128508402,114.99,2720529,1.0,1.0,6723890165.94169
433,2016-12-15,115.82,5332311,1.0,1.0,156.58,457000,0.94,0.9601536245799327,30.0487,8846389,1.0,1.0,64.37,71373730,0.88,0.8060940711781065,363.55,9957814,0.82,0.8060940711781065,30.87,1212752,0.74,0.9601536245799327,115.89,2720529,1.0,1.0,6941838398.266331
434,2016-12-16,115.97,5332311,1.0,1.0,156.647,457000,0.94,0.9606609347230894,30.5197,8846389,1.0,1.0,63.78,71373730,0.88,0.804311107536395,367.0,9957814,0.82,0.804311107536395,31.02,1212752,0.74,0.9606609347230894,115.88,2720529,1.0,1.0,6927333933.551266
435,2016-12-19,116.64,5332311,1.0,1.0,156.251,457000,0.94,0.9581297307655456,30.6831,8846389,1.0,1.0,62.55,71373710,0.88,0.80700480167857,371.4,9957814,0.82,0.80700480167857,31.099,1212752,0.74,0.9581297307655456,116.02,2720529,1.0,1.0,6917908026.44268
436,2016-12-20,116.95,5332311,1.0,1.0,157.212,457000,0.94,0.9635767970707265,31.0003,8846389,1.0,1.0,63.94,71373710,0.88,0.8095199546668825,368.15,9957814,0.82,0.8095199546668825,31.071,1212752,0.74,0.9635767970707265,115.66,2720529,1.0,1.0,6988979644.700435
437,2016-12-21,117.06,5332311,1.0,1.0,157.55,457000,0.94,0.9584970765839165,30.885,8846389,1.0,1.0,64.28,71373710,0.88,0.8081461128171973,371.25,9957814,0.82,0.8081461128171973,31.048,1212752,0.74,0.9584970765839165,115.31,2720529,1.0,1.0,7015295845.5742855
438,2016-12-22,116.29,5332311,1.0,1.0,156.925,457000,0.94,0.9563429445799264,30.587,8846389,1.0,1.0,64.0,71373710,0.88,0.8132726089785296,370.95,9957814,0.82,0.8132726089785296,31.331,1212752,0.74,0.9563429445799264,115.44,2720529,1.0,1.0,7028630880.386835
439,2016-12-23,116.52,5332311,1.0,1.0,156.683,457000,0.94,0.9558858672274532,30.6447,8846389,1.0,1.0,63.8,71373710,0.88,0.8158603247124092,370.35,9957814,0.82,0.8158603247124092,31.193,1212752,0.74,0.9558858672274532,115.96,2720529,1.0,1.0,7035515349.987092
440,2016-12-26,116.52,5332311,1.0,1.0,156.683,457000,0.94,0.9558858672274532,30.6447,8846389,1.0,1.0,63.8,71373710,0.88,0.8158603247124092,370.35,9957814,0.82,0.8158603247124092,31.193,1212752,0.74,0.9558858672274532,115.96,2720529,1.0,1.0,7035515349.987092
441,2016-12-27,117.26,5332311,1.0,1.0,156.925,457000,0.94,0.9562057754828839,30.6639,8846389,1.0,1.0,63.8,71373710,0.88,0.8157937673356176,370.35,9957814,0.82,0.8157937673356176,31.21,1212752,0.74,0.9562057754828839,115.91,2720529,1.0,1.0,7039171583.478986
442,2016-12-28,116.76,5332311,1.0,1.0,155.661,457000,0.94,0.9620935154897055,30.4716,8846389,1.0,1.0,63.55,71373710,0.88,0.8178286648947045,368.05,9957814,0.82,0.8178286648947045,31.131,1212752,0.74,0.9620935154897055,115.1,2720529,1.0,1.0,7018678835.659971
443,2016-12-29,116.73,5332311,1.0,1.0,155.001,457000,0.94,0.95333428666762,30.4812,8846389,1.0,1.0,62.78,71373710,0.88,0.8178286648947045,370.95,9957814,0.82,0.8178286648947045,30.856,1212752,0.74,0.95333428666762,115.49,2720529,1.0,1.0,6998142209.185994
444,2016-12-30,115.82,5257815,1.0,1.0,156.444,457000,0.94,0.9480919649205972,30.3755,8846389,1.0,1.0,62.51,71373710,0.88,0.809290656739368,366.9,9958766,0.82,0.809290656739368,31.137,1240914,0.74,0.9480919649205972,115.21,2720529,1.0,1.0,6884129175.1480465
445,2017-01-02,115.82,5257815,1.0,1.0,157.31,457000,0.94,0.9480919649205972,30.3755,8846389,1.0,1.0,62.51,71373730,0.9,0.809290656739368,366.9,9958766,0.82,0.809290656739368,31.463,1240914,0.74,0.9480919649205972,115.21,2720529,1.0,1.0,6956980758.609653
446,2017-01-03,116.15,5257815,1.0,1.0,159.25,457000,0.94,0.963020030816641,30.462,8846389,1.0,1.0,64.62,71373730,0.9,0.8169267216730659,371.45,9958766,0.82,0.8169267216730659,31.414,1240914,0.74,0.963020030816641,115.84,2720529,1.0,1.0,7158014316.480607
447,2017-01-04,116.02,5257815,1.0,1.0,161.594,457000,0.94,0.9546083719154217,30.4716,8846389,1.0,1.0,64.77,71373730,0.9,0.813140348024069,380.55,9958766,0.82,0.813140348024069,31.33,1240914,0.74,0.9546083719154217,115.65,2720529,1.0,1.0,7198027256.578891
448,2017-01-05,116.61,5257815,1.0,1.0,160.909,457000,0.94,0.9433517286920429,30.2986,8846389,1.0,1.0,64.65,71373730,0.9,0.8052178114179885,384.4,9958766,0.82,0.8052178114179885,31.878,1240914,0.74,0.9433517286920429,116.86,2720529,1.0,1.0,7163508804.298734
449,2017-01-06,117.91,5257815,1.0,1.0,161.032,457000,0.94,0.9454029780193808,30.3851,8846389,1.0,1.0,65.9,71373730,0.9,0.8117542008279893,384.55,9958766,0.82,0.8117542008279893,31.861,1240914,0.74,0.9454029780193808,116.3,2720529,1.0,1.0,7283660327.691604
450,2017-01-09,118.99,5257815,1.0,1.0,160.253,457000,0.94,0.9473734072284591,30.2409,8846389,1.0,1.0,65.22,71373730,0.9,0.8234519104084322,385.95,9958766,0.82,0.8234519104084322,31.656,1240914,0.74,0.9473734072284591,116.28,2720529,1.0,1.0,7347405435.60285
451,2017-01-10,119.11,5257815,1.0,1.0,160.193,457000,0.94,0.9441087613293052,30.1544,8846389,1.0,1.0,66.58,71373730,0.9,0.820950660865282,387.7,9958766,0.82,0.820950660865282,31.351,1240914,0.74,0.9441087613293052,116.16,2720529,1.0,1.0,7411425539.708341
452,2017-01-11,119.75,5257815,1.0,1.0,159.841,457000,0.94,0.9552466924583273,30.2505,8846389,1.0,1.0,66.34,71373730,0.9,0.8287750704458811,396.85,9958766,0.82,0.8287750704458811,31.76,1240914,0.74,0.9552466924583273,114.73,2720529,1.0,1.0,7520437550.67207
453,2017-01-12,119.25,5257815,1.0,1.0,159.005,457000,0.94,0.9386586567794621,30.1736,8846389,1.0,1.0,66.03,71373730,0.9,0.8183975775431704,392.0,9958766,0.82,0.8183975775431704,31.451,1240914,0.74,0.9386586567794621,114.62,2720529,1.0,1.0,7388038488.139631
